fid,samp,mass,vv,tlh,tdh,trh,t2,tmax,intertidal,replicate,mod,hi,NJ,m,year,,,,,
1509,258,0.001,NA,2,0,0,0,0,0,3,1,0,0,1,2015,,,,,
1510,258,0.1,NA,3,3,3,0,0,0,4,1,0,0,1,2015,,,,,
1511,258,0.01,NA,3,0,0,0,0,0,4,1,0,0,1,2015,,,,,
1512,258,0.001,NA,3,0,0,0,0,0,4,1,0,0,1,2015,,,,,
1513,259,0.1,NA,3,3,2,1,0,1,1,1,0,0,1,2015,,,,,
1514,259,0.01,NA,3,2,0,1,0,1,1,1,0,0,1,2015,,,,,
1515,259,0.001,NA,3,0,0,1,0,1,1,1,0,0,1,2015,,,,,
1516,259,0.1,NA,3,3,3,1,0,1,2,1,0,0,1,2015,,,,,
1517,260,0.01,NA,3,0,2,1,0,1,2,1,0,0,1,2015,,,,,
1518,260,0.001,NA,3,0,0,1,0,1,2,1,0,0,1,2015,,,,,
1519,260,0.1,NA,3,2,3,1,0,1,3,1,0,0,1,2015,,,,,
1520,260,0.01,NA,3,1,1,1,0,1,3,1,0,0,1,2015,,,,,
1521,261,0.001,NA,3,0,0,1,0,1,3,1,0,0,1,2015,,,,,
1522,261,0.1,NA,3,1,3,1,0,1,4,1,0,0,1,2015,,,,,
1523,261,0.01,NA,3,0,0,1,0,1,4,1,0,0,1,2015,,,,,
1524,261,0.001,NA,3,0,0,1,0,1,4,1,0,0,1,2015,,,,,
1525,262,0.1,NA,3,3,1,1,0,0,1,1,0,0,1,2015,,,,,
1526,262,0.01,NA,3,0,0,1,0,0,1,1,0,0,1,2015,,,,,
1527,262,0.001,NA,2,0,0,1,0,0,1,1,0,0,1,2015,,,,,
1528,262,0.1,NA,3,1,0,1,0,0,2,1,0,0,1,2015,,,,,
1529,263,0.01,NA,3,0,0,1,0,0,2,1,0,0,1,2015,,,,,
1530,263,0.001,NA,1,0,0,1,0,0,2,1,0,0,1,2015,,,,,
1531,263,0.1,NA,3,2,1,1,0,0,3,1,0,0,1,2015,,,,,
1532,263,0.01,NA,3,0,0,1,0,0,3,1,0,0,1,2015,,,,,
1533,264,0.001,NA,1,0,0,1,0,0,3,1,0,0,1,2015,,,,,
1534,264,0.1,NA,3,2,1,1,0,0,4,1,0,0,1,2015,,,,,
1535,264,0.01,NA,3,0,0,1,0,0,4,1,0,0,1,2015,,,,,
1536,264,0.001,NA,2,0,0,1,0,0,4,1,0,0,1,2015,,,,,
1537,265,0.1,NA,NA,NA,NA,0,0,1,1,0,1,0,1,2015,,,,,
1538,265,0.01,NA,NA,NA,NA,0,0,1,1,0,1,0,1,2015,,,,,
1539,265,0.001,NA,NA,NA,NA,0,0,1,1,0,1,0,1,2015,,,,,
1540,265,0.1,NA,NA,NA,NA,0,0,1,2,0,1,0,1,2015,,,,,
1541,266,0.01,NA,NA,NA,NA,0,0,1,2,0,1,0,1,2015,,,,,
1542,266,0.001,NA,NA,NA,NA,0,0,1,2,0,1,0,1,2015,,,,,
1543,266,0.1,NA,NA,NA,NA,0,0,1,3,0,1,0,1,2015,,,,,
1544,266,0.01,NA,NA,NA,NA,0,0,1,3,0,1,0,1,2015,,,,,
1545,267,0.001,NA,NA,NA,NA,0,0,1,3,0,1,0,1,2015,,,,,
1546,267,0.1,NA,NA,NA,NA,0,0,1,4,0,1,0,1,2015,,,,,
1547,267,0.01,NA,NA,NA,NA,0,0,1,4,0,1,0,1,2015,,,,,
1548,267,0.001,NA,NA,NA,NA,0,0,1,4,0,1,0,1,2015,,,,,
1549,268,0.1,NA,NA,NA,NA,0,0,0,1,0,1,0,1,2015,,,,,
1550,268,0.01,NA,NA,NA,NA,0,0,0,1,0,1,0,1,2015,,,,,
1551,268,0.001,NA,NA,NA,NA,0,0,0,1,0,1,0,1,2015,,,,,
1552,268,0.1,NA,NA,NA,NA,0,0,0,2,0,1,0,1,2015,,,,,
1553,269,0.01,NA,NA,NA,NA,0,0,0,2,0,1,0,1,2015,,,,,
1554,269,0.001,NA,NA,NA,NA,0,0,0,2,0,1,0,1,2015,,,,,
1555,269,0.1,NA,NA,NA,NA,0,0,0,3,0,1,0,1,2015,,,,,
1556,269,0.01,NA,NA,NA,NA,0,0,0,3,0,1,0,1,2015,,,,,
1557,270,0.001,NA,NA,NA,NA,0,0,0,3,0,1,0,1,2015,,,,,
1558,270,0.1,NA,NA,NA,NA,0,0,0,4,0,1,0,1,2015,,,,,
1559,270,0.01,NA,NA,NA,NA,0,0,0,4,0,1,0,1,2015,,,,,
1560,270,0.001,NA,NA,NA,NA,0,0,0,4,0,1,0,1,2015,,,,,
1561,271,0.1,NA,NA,NA,NA,1,0,1,1,0,1,0,1,2015,,,,,
1562,271,0.01,NA,NA,NA,NA,1,0,1,1,0,1,0,1,2015,,,,,
1563,271,0.001,NA,NA,NA,NA,1,0,1,1,0,1,0,1,2015,,,,,
1564,271,0.1,NA,NA,NA,NA,1,0,1,2,0,1,0,1,2015,,,,,
1565,272,0.01,NA,NA,NA,NA,1,0,1,2,0,1,0,1,2015,,,,,
1566,272,0.001,NA,NA,NA,NA,1,0,1,2,0,1,0,1,2015,,,,,
1567,272,0.1,NA,NA,NA,NA,1,0,1,3,0,1,0,1,2015,,,,,
1568,272,0.01,NA,NA,NA,NA,1,0,1,3,0,1,0,1,2015,,,,,
1569,273,0.001,NA,NA,NA,NA,1,0,1,3,0,1,0,1,2015,,,,,
1570,273,0.1,NA,NA,NA,NA,1,0,1,4,0,1,0,1,2015,,,,,
1571,273,0.01,NA,NA,NA,NA,1,0,1,4,0,1,0,1,2015,,,,,
1572,273,0.001,NA,NA,NA,NA,1,0,1,4,0,1,0,1,2015,,,,,
1573,274,0.1,NA,NA,NA,NA,1,0,0,1,0,1,0,1,2015,,,,,
1574,274,0.01,NA,NA,NA,NA,1,0,0,1,0,1,0,1,2015,,,,,
1575,274,0.001,NA,NA,NA,NA,1,0,0,1,0,1,0,1,2015,,,,,
1576,274,0.1,NA,NA,NA,NA,1,0,0,2,0,1,0,1,2015,,,,,
1577,275,0.01,NA,NA,NA,NA,1,0,0,2,0,1,0,1,2015,,,,,
1578,275,0.001,NA,NA,NA,NA,1,0,0,2,0,1,0,1,2015,,,,,
1579,275,0.1,NA,NA,NA,NA,1,0,0,3,0,1,0,1,2015,,,,,
1580,275,0.01,NA,NA,NA,NA,1,0,0,3,0,1,0,1,2015,,,,,
1581,276,0.001,NA,NA,NA,NA,1,0,0,3,0,1,0,1,2015,,,,,
1582,276,0.1,NA,NA,NA,NA,1,0,0,4,0,1,0,1,2015,,,,,
1583,276,0.01,NA,NA,NA,NA,1,0,0,4,0,1,0,1,2015,,,,,
1584,276,0.001,NA,NA,NA,NA,1,0,0,4,0,1,0,1,2015,,,,,
1585,277,0.1,NA,3,0,0,0,0,1,1,0,0,0,2,2015,,,,,
1586,277,0.01,NA,3,0,0,0,0,1,1,0,0,0,2,2015,,,,,
1587,277,0.001,NA,3,0,0,0,0,1,1,0,0,0,2,2015,,,,,
1588,277,0.1,NA,3,1,1,0,0,1,2,0,0,0,2,2015,,,,,
1589,278,0.01,NA,3,0,0,0,0,1,2,0,0,0,2,2015,,,,,
1590,278,0.001,NA,3,0,0,0,0,1,2,0,0,0,2,2015,,,,,
1591,278,0.1,NA,3,1,0,0,0,1,3,0,0,0,2,2015,,,,,
1592,278,0.01,NA,3,0,0,0,0,1,3,0,0,0,2,2015,,,,,
1593,279,0.001,NA,3,0,0,0,0,1,3,0,0,0,2,2015,,,,,
1594,279,0.1,NA,3,2,1,0,0,1,4,0,0,0,2,2015,,,,,
1595,279,0.01,NA,3,1,0,0,0,1,4,0,0,0,2,2015,,,,,
1596,279,0.001,NA,3,0,0,0,0,1,4,0,0,0,2,2015,,,,,
1597,280,0.1,NA,3,2,2,0,0,0,1,0,0,0,2,2015,,,,,
1598,280,0.01,NA,3,1,0,0,0,0,1,0,0,0,2,2015,,,,,
1599,280,0.001,NA,3,1,0,0,0,0,1,0,0,0,2,2015,,,,,
1600,280,0.1,NA,3,2,1,0,0,0,2,0,0,0,2,2015,,,,,
1601,281,0.01,NA,3,0,1,0,0,0,2,0,0,0,2,2015,,,,,
1602,281,0.001,NA,3,0,0,0,0,0,2,0,0,0,2,2015,,,,,
1603,281,0.1,NA,3,3,0,0,0,0,3,0,0,0,2,2015,,,,,
1604,281,0.01,NA,3,2,0,0,0,0,3,0,0,0,2,2015,,,,,
1605,282,0.001,NA,3,0,0,0,0,0,3,0,0,0,2,2015,,,,,
1606,282,0.1,NA,3,3,1,0,0,0,4,0,0,0,2,2015,,,,,
1607,282,0.01,NA,3,1,1,0,0,0,4,0,0,0,2,2015,,,,,
1608,282,0.001,NA,3,0,0,0,0,0,4,0,0,0,2,2015,,,,,
1609,283,0.1,NA,3,2,1,1,0,1,1,0,0,0,2,2015,,,,,
1610,283,0.01,NA,3,0,1,1,0,1,1,0,0,0,2,2015,,,,,
1611,283,0.001,NA,3,0,0,1,0,1,1,0,0,0,2,2015,,,,,
1612,283,0.1,NA,3,1,1,1,0,1,2,0,0,0,2,2015,,,,,
1613,284,0.01,NA,3,0,0,1,0,1,2,0,0,0,2,2015,,,,,
1614,284,0.001,NA,3,1,0,1,0,1,2,0,0,0,2,2015,,,,,
1615,284,0.1,NA,3,2,0,1,0,1,3,0,0,0,2,2015,,,,,
1616,284,0.01,NA,3,0,0,1,0,1,3,0,0,0,2,2015,,,,,
1617,285,0.001,NA,3,0,0,1,0,1,3,0,0,0,2,2015,,,,,
1618,285,0.1,NA,3,3,1,1,0,1,4,0,0,0,2,2015,,,,,
1619,285,0.01,NA,3,0,0,1,0,1,4,0,0,0,2,2015,,,,,
1620,285,0.001,NA,3,0,0,1,0,1,4,0,0,0,2,2015,,,,,
1621,286,0.1,NA,3,2,0,1,0,0,1,0,0,0,2,2015,,,,,
1622,286,0.01,NA,3,1,0,1,0,0,1,0,0,0,2,2015,,,,,
1623,286,0.001,NA,3,0,0,1,0,0,1,0,0,0,2,2015,,,,,
1624,286,0.1,NA,3,1,2,1,0,0,2,0,0,0,2,2015,,,,,
1625,287,0.01,NA,3,0,0,1,0,0,2,0,0,0,2,2015,,,,,
1626,287,0.001,NA,3,0,0,1,0,0,2,0,0,0,2,2015,,,,,
1627,287,0.1,NA,3,3,0,1,0,0,3,0,0,0,2,2015,,,,,
1628,287,0.01,NA,3,1,0,1,0,0,3,0,0,0,2,2015,,,,,
1629,288,0.001,NA,3,0,0,1,0,0,3,0,0,0,2,2015,,,,,
1630,288,0.1,NA,3,3,2,1,0,0,4,0,0,0,2,2015,,,,,
1631,288,0.01,NA,3,0,0,1,0,0,4,0,0,0,2,2015,,,,,
1632,288,0.001,NA,3,0,0,1,0,0,4,0,0,0,2,2015,,,,,
1633,289,0.1,NA,3,1,2,0,0,1,1,1,0,0,2,2015,,,,,
1634,289,0.01,NA,3,0,0,0,0,1,1,1,0,0,2,2015,,,,,
1635,289,0.001,NA,2,0,0,0,0,1,1,1,0,0,2,2015,,,,,
1636,289,0.1,NA,3,2,1,0,0,1,2,1,0,0,2,2015,,,,,
1637,290,0.01,NA,3,0,0,0,0,1,2,1,0,0,2,2015,,,,,
1638,290,0.001,NA,3,0,0,0,0,1,2,1,0,0,2,2015,,,,,
1639,290,0.1,NA,3,2,0,0,0,1,3,1,0,0,2,2015,,,,,
1640,290,0.01,NA,3,0,0,0,0,1,3,1,0,0,2,2015,,,,,
1641,291,0.001,NA,3,0,0,0,0,1,3,1,0,0,2,2015,,,,,
1642,291,0.1,NA,3,1,2,0,0,1,4,1,0,0,2,2015,,,,,
1643,291,0.01,NA,3,0,0,0,0,1,4,1,0,0,2,2015,,,,,
1644,291,0.001,NA,3,0,0,0,0,1,4,1,0,0,2,2015,,,,,
1645,292,0.1,NA,3,2,0,0,0,0,1,1,0,0,2,2015,,,,,
1646,292,0.01,NA,3,1,1,0,0,0,1,1,0,0,2,2015,,,,,
1647,292,0.001,NA,3,0,0,0,0,0,1,1,0,0,2,2015,,,,,
1648,292,0.1,NA,3,2,2,0,0,0,2,1,0,0,2,2015,,,,,
1649,293,0.01,NA,3,0,0,0,0,0,2,1,0,0,2,2015,,,,,
1650,293,0.001,NA,3,0,0,0,0,0,2,1,0,0,2,2015,,,,,
1651,293,0.1,NA,3,3,1,0,0,0,3,1,0,0,2,2015,,,,,
1652,293,0.01,NA,3,0,0,0,0,0,3,1,0,0,2,2015,,,,,
1653,294,0.001,NA,2,0,0,0,0,0,3,1,0,0,2,2015,,,,,
1654,294,0.1,NA,3,3,1,0,0,0,4,1,0,0,2,2015,,,,,
1655,294,0.01,NA,3,1,0,0,0,0,4,1,0,0,2,2015,,,,,
1656,294,0.001,NA,2,0,0,0,0,0,4,1,0,0,2,2015,,,,,
1657,295,0.1,NA,3,3,1,1,0,1,1,1,0,0,2,2015,,,,,
1658,295,0.01,NA,3,1,0,1,0,1,1,1,0,0,2,2015,,,,,
1659,295,0.001,NA,3,0,0,1,0,1,1,1,0,0,2,2015,,,,,
1660,295,0.1,NA,3,2,1,1,0,1,2,1,0,0,2,2015,,,,,
1661,296,0.01,NA,3,1,0,1,0,1,2,1,0,0,2,2015,,,,,
1662,296,0.001,NA,2,0,0,1,0,1,2,1,0,0,2,2015,,,,,
1663,296,0.1,NA,3,3,2,1,0,1,3,1,0,0,2,2015,,,,,
1664,296,0.01,NA,3,0,1,1,0,1,3,1,0,0,2,2015,,,,,
1665,297,0.001,NA,3,0,0,1,0,1,3,1,0,0,2,2015,,,,,
1666,297,0.1,NA,3,3,0,1,0,1,4,1,0,0,2,2015,,,,,
1667,297,0.01,NA,3,0,0,1,0,1,4,1,0,0,2,2015,,,,,
1668,297,0.001,NA,3,0,0,1,0,1,4,1,0,0,2,2015,,,,,
1669,298,0.1,NA,3,1,0,1,0,0,1,1,0,0,2,2015,,,,,
1670,298,0.01,NA,3,0,0,1,0,0,1,1,0,0,2,2015,,,,,
1671,298,0.001,NA,3,0,0,1,0,0,1,1,0,0,2,2015,,,,,
1672,298,0.1,NA,3,2,1,1,0,0,2,1,0,0,2,2015,,,,,
1673,299,0.01,NA,3,0,1,1,0,0,2,1,0,0,2,2015,,,,,
1674,299,0.001,NA,1,0,0,1,0,0,2,1,0,0,2,2015,,,,,
1675,299,0.1,NA,3,1,3,1,0,0,3,1,0,0,2,2015,,,,,
1676,299,0.01,NA,3,0,0,1,0,0,3,1,0,0,2,2015,,,,,
1677,300,0.001,NA,3,0,0,1,0,0,3,1,0,0,2,2015,,,,,
1678,300,0.1,NA,3,3,1,1,0,0,4,1,0,0,2,2015,,,,,
1679,300,0.01,NA,3,0,0,1,0,0,4,1,0,0,2,2015,,,,,
1680,300,0.001,NA,3,0,0,1,0,0,4,1,0,0,2,2015,,,,,
1681,301,0.1,NA,3,1,3,0,0,1,1,0,1,0,2,2015,,,,,
1682,301,0.01,NA,2,0,0,0,0,1,1,0,1,0,2,2015,,,,,
1683,301,0.001,NA,0,0,0,0,0,1,1,0,1,0,2,2015,,,,,
1684,301,0.1,NA,3,0,2,0,0,1,2,0,1,0,2,2015,,,,,
1685,302,0.01,NA,3,0,0,0,0,1,2,0,1,0,2,2015,,,,,
1686,302,0.001,NA,0,0,0,0,0,1,2,0,1,0,2,2015,,,,,
1687,302,0.1,NA,3,1,1,0,0,1,3,0,1,0,2,2015,,,,,
1688,302,0.01,NA,2,0,0,0,0,1,3,0,1,0,2,2015,,,,,
1689,303,0.001,NA,0,0,0,0,0,1,3,0,1,0,2,2015,,,,,
1690,303,0.1,NA,3,2,2,0,0,1,4,0,1,0,2,2015,,,,,
1691,303,0.01,NA,2,0,0,0,0,1,4,0,1,0,2,2015,,,,,
1692,303,0.001,NA,0,0,0,0,0,1,4,0,1,0,2,2015,,,,,
1693,304,0.1,NA,3,1,1,0,0,0,1,0,1,0,2,2015,,,,,
1694,304,0.01,NA,2,1,0,0,0,0,1,0,1,0,2,2015,,,,,
1695,304,0.001,NA,0,0,0,0,0,0,1,0,1,0,2,2015,,,,,
1696,304,0.1,NA,3,3,1,0,0,0,2,0,1,0,2,2015,,,,,
1697,305,0.01,NA,2,0,0,0,0,0,2,0,1,0,2,2015,,,,,
1698,305,0.001,NA,0,0,0,0,0,0,2,0,1,0,2,2015,,,,,
1699,305,0.1,NA,3,3,2,0,0,0,3,0,1,0,2,2015,,,,,
1700,305,0.01,NA,1,1,0,0,0,0,3,0,1,0,2,2015,,,,,
1701,306,0.001,NA,1,0,0,0,0,0,3,0,1,0,2,2015,,,,,
1702,306,0.1,NA,3,2,1,0,0,0,4,0,1,0,2,2015,,,,,
1703,306,0.01,NA,1,1,0,0,0,0,4,0,1,0,2,2015,,,,,
1704,306,0.001,NA,0,0,0,0,0,0,4,0,1,0,2,2015,,,,,
1705,307,0.1,NA,3,2,1,1,0,1,1,0,1,0,2,2015,,,,,
1706,307,0.01,NA,3,1,0,1,0,1,1,0,1,0,2,2015,,,,,
1707,307,0.001,NA,3,0,0,1,0,1,1,0,1,0,2,2015,,,,,
1708,307,0.1,NA,3,2,0,1,0,1,2,0,1,0,2,2015,,,,,
1709,308,0.01,NA,3,0,0,1,0,1,2,0,1,0,2,2015,,,,,
1710,308,0.001,NA,3,0,0,1,0,1,2,0,1,0,2,2015,,,,,
1711,308,0.1,NA,3,0,1,1,0,1,3,0,1,0,2,2015,,,,,
1712,308,0.01,NA,3,0,0,1,0,1,3,0,1,0,2,2015,,,,,
1713,309,0.001,NA,2,0,0,1,0,1,3,0,1,0,2,2015,,,,,
1714,309,0.1,NA,3,3,0,1,0,1,4,0,1,0,2,2015,,,,,
1715,309,0.01,NA,3,1,1,1,0,1,4,0,1,0,2,2015,,,,,
1716,309,0.001,NA,2,0,0,1,0,1,4,0,1,0,2,2015,,,,,
1717,310,0.1,NA,3,1,1,1,0,0,1,0,1,0,2,2015,,,,,
1718,310,0.01,NA,3,2,2,1,0,0,1,0,1,0,2,2015,,,,,
1719,310,0.001,NA,0,0,0,1,0,0,1,0,1,0,2,2015,,,,,
1720,310,0.1,NA,3,2,3,1,0,0,2,0,1,0,2,2015,,,,,
1721,311,0.01,NA,2,0,0,1,0,0,2,0,1,0,2,2015,,,,,
1722,311,0.001,NA,0,0,0,1,0,0,2,0,1,0,2,2015,,,,,
1723,311,0.1,NA,3,3,2,1,0,0,3,0,1,0,2,2015,,,,,
1724,311,0.01,NA,3,1,0,1,0,0,3,0,1,0,2,2015,,,,,
1725,312,0.001,NA,0,0,0,1,0,0,3,0,1,0,2,2015,,,,,
1726,312,0.1,NA,3,1,1,1,0,0,4,0,1,0,2,2015,,,,,
1727,312,0.01,NA,3,0,0,1,0,0,4,0,1,0,2,2015,,,,,
1728,312,0.001,NA,1,0,0,1,0,0,4,0,1,0,2,2015,,,,,
1729,313,0.1,NA,3,1,0,0,0,1,1,0,0,0,3,2015,,,,,
1730,313,0.01,NA,3,0,0,0,0,1,1,0,0,0,3,2015,,,,,
1731,313,0.001,NA,3,0,0,0,0,1,1,0,0,0,3,2015,,,,,
1732,313,0.1,NA,3,1,3,0,0,1,2,0,0,0,3,2015,,,,,
1733,314,0.01,NA,3,0,0,0,0,1,2,0,0,0,3,2015,,,,,
1734,314,0.001,NA,3,0,0,0,0,1,2,0,0,0,3,2015,,,,,
1735,314,0.1,NA,3,3,1,0,0,1,3,0,0,0,3,2015,,,,,
1736,314,0.01,NA,3,0,0,0,0,1,3,0,0,0,3,2015,,,,,
1737,315,0.001,NA,3,0,0,0,0,1,3,0,0,0,3,2015,,,,,
1738,315,0.1,NA,3,2,2,0,0,1,4,0,0,0,3,2015,,,,,
1739,315,0.01,NA,3,0,1,0,0,1,4,0,0,0,3,2015,,,,,
1740,315,0.001,NA,3,0,0,0,0,1,4,0,0,0,3,2015,,,,,
1741,316,0.1,NA,3,3,2,0,0,0,1,0,0,0,3,2015,,,,,
1742,316,0.01,NA,3,0,0,0,0,0,1,0,0,0,3,2015,,,,,
1743,316,0.001,NA,3,0,0,0,0,0,1,0,0,0,3,2015,,,,,
1744,316,0.1,NA,3,2,2,0,0,0,2,0,0,0,3,2015,,,,,
1745,317,0.01,NA,3,0,0,0,0,0,2,0,0,0,3,2015,,,,,
1746,317,0.001,NA,3,0,0,0,0,0,2,0,0,0,3,2015,,,,,
1747,317,0.1,NA,3,3,2,0,0,0,3,0,0,0,3,2015,,,,,
1748,317,0.01,NA,3,0,0,0,0,0,3,0,0,0,3,2015,,,,,
1749,318,0.001,NA,3,0,0,0,0,0,3,0,0,0,3,2015,,,,,
1750,318,0.1,NA,3,3,2,0,0,0,4,0,0,0,3,2015,,,,,
1751,318,0.01,NA,3,0,0,0,0,0,4,0,0,0,3,2015,,,,,
1752,318,0.001,NA,3,0,0,0,0,0,4,0,0,0,3,2015,,,,,
1753,319,0.1,NA,3,2,0,1,0,1,1,0,0,0,3,2015,,,,,
1754,319,0.01,NA,3,1,0,1,0,1,1,0,0,0,3,2015,,,,,
1755,319,0.001,NA,3,0,0,1,0,1,1,0,0,0,3,2015,,,,,
1756,319,0.1,NA,3,3,2,1,0,1,2,0,0,0,3,2015,,,,,
1757,320,0.01,NA,3,1,0,1,0,1,2,0,0,0,3,2015,,,,,
1758,320,0.001,NA,3,0,0,1,0,1,2,0,0,0,3,2015,,,,,
1759,320,0.1,NA,3,2,3,1,0,1,3,0,0,0,3,2015,,,,,
1760,320,0.01,NA,3,0,0,1,0,1,3,0,0,0,3,2015,,,,,
1761,321,0.001,NA,3,0,0,1,0,1,3,0,0,0,3,2015,,,,,
1762,321,0.1,NA,3,2,0,1,0,1,4,0,0,0,3,2015,,,,,
1763,321,0.01,NA,3,1,0,1,0,1,4,0,0,0,3,2015,,,,,
1764,321,0.001,NA,3,0,0,1,0,1,4,0,0,0,3,2015,,,,,
1765,322,0.1,NA,3,3,1,1,0,0,1,0,0,0,3,2015,,,,,
1766,322,0.01,NA,3,0,0,1,0,0,1,0,0,0,3,2015,,,,,
1767,322,0.001,NA,3,0,0,1,0,0,1,0,0,0,3,2015,,,,,
1768,322,0.1,NA,3,2,3,1,0,0,2,0,0,0,3,2015,,,,,
1769,323,0.01,NA,3,0,0,1,0,0,2,0,0,0,3,2015,,,,,
1770,323,0.001,NA,3,0,0,1,0,0,2,0,0,0,3,2015,,,,,
1771,323,0.1,NA,3,2,2,1,0,0,3,0,0,0,3,2015,,,,,
1772,323,0.01,NA,3,0,0,1,0,0,3,0,0,0,3,2015,,,,,
1773,324,0.001,NA,3,0,0,1,0,0,3,0,0,0,3,2015,,,,,
1774,324,0.1,NA,3,1,1,1,0,0,4,0,0,0,3,2015,,,,,
1775,324,0.01,NA,3,1,0,1,0,0,4,0,0,0,3,2015,,,,,
1776,324,0.001,NA,3,0,0,1,0,0,4,0,0,0,3,2015,,,,,
1777,325,0.1,NA,3,1,1,0,0,1,1,1,0,0,3,2015,,,,,
1778,325,0.01,NA,3,0,0,0,0,1,1,1,0,0,3,2015,,,,,
1779,325,0.001,NA,3,0,0,0,0,1,1,1,0,0,3,2015,,,,,
1780,325,0.1,NA,3,1,1,0,0,1,2,1,0,0,3,2015,,,,,
1781,326,0.01,NA,3,0,0,0,0,1,2,1,0,0,3,2015,,,,,
1782,326,0.001,NA,3,0,0,0,0,1,2,1,0,0,3,2015,,,,,
1783,326,0.1,NA,3,2,1,0,0,1,3,1,0,0,3,2015,,,,,
1784,326,0.01,NA,3,0,0,0,0,1,3,1,0,0,3,2015,,,,,
1785,327,0.001,NA,3,0,0,0,0,1,3,1,0,0,3,2015,,,,,
1786,327,0.1,NA,3,2,1,0,0,1,4,1,0,0,3,2015,,,,,
1787,327,0.01,NA,3,0,0,0,0,1,4,1,0,0,3,2015,,,,,
1788,327,0.001,NA,3,0,0,0,0,1,4,1,0,0,3,2015,,,,,
1789,328,0.1,NA,3,0,2,0,0,0,1,1,0,0,3,2015,,,,,
1790,328,0.01,NA,3,0,0,0,0,0,1,1,0,0,3,2015,,,,,
1791,328,0.001,NA,3,0,0,0,0,0,1,1,0,0,3,2015,,,,,
1792,328,0.1,NA,3,0,3,0,0,0,2,1,0,0,3,2015,,,,,
1793,329,0.01,NA,3,0,1,0,0,0,2,1,0,0,3,2015,,,,,
1794,329,0.001,NA,3,0,1,0,0,0,2,1,0,0,3,2015,,,,,
1795,329,0.1,NA,3,0,1,0,0,0,3,1,0,0,3,2015,,,,,
1796,329,0.01,NA,3,0,0,0,0,0,3,1,0,0,3,2015,,,,,
1797,330,0.001,NA,3,0,0,0,0,0,3,1,0,0,3,2015,,,,,
1798,330,0.1,NA,3,1,2,0,0,0,4,1,0,0,3,2015,,,,,
1799,330,0.01,NA,3,0,1,0,0,0,4,1,0,0,3,2015,,,,,
1800,330,0.001,NA,3,0,0,0,0,0,4,1,0,0,3,2015,,,,,
1801,331,0.1,NA,3,2,2,1,0,1,1,1,0,0,3,2015,,,,,
1802,331,0.01,NA,3,0,0,1,0,1,1,1,0,0,3,2015,,,,,
1803,331,0.001,NA,3,0,0,1,0,1,1,1,0,0,3,2015,,,,,
1804,331,0.1,NA,3,2,1,1,0,1,2,1,0,0,3,2015,,,,,
1805,332,0.01,NA,3,0,0,1,0,1,2,1,0,0,3,2015,,,,,
1806,332,0.001,NA,3,0,0,1,0,1,2,1,0,0,3,2015,,,,,
1807,332,0.1,NA,3,0,0,1,0,1,3,1,0,0,3,2015,,,,,
1808,332,0.01,NA,3,1,0,1,0,1,3,1,0,0,3,2015,,,,,
1809,333,0.001,NA,3,0,0,1,0,1,3,1,0,0,3,2015,,,,,
1810,333,0.1,NA,3,0,0,1,0,1,4,1,0,0,3,2015,,,,,
1811,333,0.01,NA,3,0,0,1,0,1,4,1,0,0,3,2015,,,,,
1812,333,0.001,NA,3,0,0,1,0,1,4,1,0,0,3,2015,,,,,
1813,334,0.1,NA,3,1,2,1,0,0,1,1,0,0,3,2015,,,,,
1814,334,0.01,NA,3,0,0,1,0,0,1,1,0,0,3,2015,,,,,
1815,334,0.001,NA,3,0,0,1,0,0,1,1,0,0,3,2015,,,,,
1816,334,0.1,NA,3,0,1,1,0,0,2,1,0,0,3,2015,,,,,
1817,335,0.01,NA,3,0,1,1,0,0,2,1,0,0,3,2015,,,,,
1818,335,0.001,NA,3,0,0,1,0,0,2,1,0,0,3,2015,,,,,
1819,335,0.1,NA,3,2,2,1,0,0,3,1,0,0,3,2015,,,,,
1820,335,0.01,NA,3,0,0,1,0,0,3,1,0,0,3,2015,,,,,
1821,336,0.001,NA,3,0,0,1,0,0,3,1,0,0,3,2015,,,,,
1822,336,0.1,NA,3,0,1,1,0,0,4,1,0,0,3,2015,,,,,
1823,336,0.01,NA,3,0,0,1,0,0,4,1,0,0,3,2015,,,,,
1824,336,0.001,NA,3,0,0,1,0,0,4,1,0,0,3,2015,,,,,
1825,337,0.1,NA,3,0,3,0,0,1,1,0,1,0,3,2015,,,,,
1826,337,0.01,NA,3,0,0,0,0,1,1,0,1,0,3,2015,,,,,
1827,337,0.001,NA,2,0,0,0,0,1,1,0,1,0,3,2015,,,,,
1828,337,0.1,NA,3,1,2,0,0,1,2,0,1,0,3,2015,,,,,
1829,338,0.01,NA,3,0,0,0,0,1,2,0,1,0,3,2015,,,,,
1830,338,0.001,NA,3,0,0,0,0,1,2,0,1,0,3,2015,,,,,
1831,338,0.1,NA,3,0,2,0,0,1,3,0,1,0,3,2015,,,,,
1832,338,0.01,NA,2,0,1,0,0,1,3,0,1,0,3,2015,,,,,
1833,339,0.001,NA,0,0,0,0,0,1,3,0,1,0,3,2015,,,,,
1834,339,0.1,NA,3,0,2,0,0,1,4,0,1,0,3,2015,,,,,
1835,339,0.01,NA,3,0,1,0,0,1,4,0,1,0,3,2015,,,,,
1836,339,0.001,NA,2,0,0,0,0,1,4,0,1,0,3,2015,,,,,
